"Ship yyyymm","Ship date","Ship location","Order number","Po number","Bill of lading","Loc bol#","Master bill 10","Ship from location","Ship from address","Ship from city","Ship from state","Ship from zip","Type of sale","Customer","Ship to name","Ship to address","Ship to city","Ship to state","Ship to zip","Chep","Ww","Other","Header plt","Calc plt","Gross weight","Default pallet type","Master bill stop"
"2023-11","2023/11/03",60   ,"060-10111","82663     ",31093  ,"X06031093 ","0604045817","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",20     ,0      ,0      ,24     ,24     ,41473    ,"**",1
"2023-11","2023/11/03",60   ,"060-10112","82664     ",31095  ,"X06031095 ","0604045819","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,24     ,24     ,39466    ,"**",1
"2023-11","2023/11/03",60   ,"060-10113","82665     ",31097  ,"X06031097 ","0604045818","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",8      ,0      ,0      ,23     ,23     ,36131    ,"**",1
"2023-11","2023/11/03",60   ,"060-10114","82666     ",31096  ,"X06031096 ","0604045820","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",15     ,0      ,0      ,20     ,20     ,44040    ,"**",1
"2023-11","2023/11/03",60   ,"060-10115","82667     ",31099  ,"X06031099 ","0604045821","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",19     ,0      ,0      ,24     ,24     ,37808    ,"**",1
"2023-11","2023/11/03",60   ,"060-10116","82668     ",31101  ,"X06031101 ","0604045822","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",7      ,0      ,0      ,23     ,23     ,41998    ,"**",1
"2023-11","2023/11/03",60   ,"060-10117","82669     ",31100  ,"X06031100 ","0604045823","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",13     ,0      ,0      ,20     ,20     ,43673    ,"**",1
"2023-11","2023/11/03",60   ,"060-10118","82670     ",31102  ,"X06031102 ","0604045825","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",10     ,0      ,0      ,23     ,23     ,38959    ,"**",1
"2023-11","2023/11/03",60   ,"060-10120","82671     ",31103  ,"X06031103 ","0604045830","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",13     ,0      ,0      ,23     ,23     ,37757    ,"**",1
"2023-11","2023/11/03",60   ,"060-10121","82672     ",31104  ,"X06031104 ","0604045828","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",10     ,0      ,0      ,20     ,20     ,44040    ,"**",1
"2023-11","2023/11/03",60   ,"060-10122","82673     ",31105  ,"X06031105 ","0604045826","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",11     ,0      ,0      ,22     ,22     ,38185    ,"**",1
"2023-11","2023/11/03",60   ,"060-10123","82674     ",31106  ,"X06031106 ","0604045829","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",4      ,0      ,0      ,21     ,21     ,37761    ,"**",1
"2023-11","2023/11/03",60   ,"060-10124","82675     ",31109  ,"X06031109 ","0604045827","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",7      ,0      ,0      ,23     ,23     ,39097    ,"**",1
"2023-11","2023/11/03",60   ,"060-10125","82676     ",31107  ,"X06031107 ","0604045831","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,24     ,24     ,41808    ,"**",1
"2023-11","2023/11/03",60   ,"060-10126","82677     ",31108  ,"X06031108 ","0604045833","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",4      ,0      ,0      ,20     ,20     ,43600    ,"**",1
"2023-11","2023/11/03",60   ,"060-10127","82678     ",31111  ,"X06031111 ","0604045832","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",12     ,0      ,0      ,22     ,22     ,38285    ,"**",1
"2023-11","2023/11/03",60   ,"060-10128","82679     ",31110  ,"X06031110 ","0604045834","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",8      ,0      ,0      ,22     ,22     ,38599    ,"**",1
"2023-11","2023/11/03",60   ,"060-10141","82683     ",31112  ,"X06031112 ","0604046040","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",9      ,0      ,0      ,19     ,19     ,34378    ,"**",1
"2023-11","2023/11/03",60   ,"060-10129","82680     ",31118  ,"X06031118 ","0604045835","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,24     ,24     ,41808    ,"**",1
"2023-11","2023/11/03",60   ,"060-10142","82684     ",31117  ,"X06031117 ","0604046041","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,22     ,22     ,31593    ,"**",1
"2023-11","2023/11/03",60   ,"060-10143","82685     ",31116  ,"X06031116 ","0604046042","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",2      ,0      ,0      ,23     ,23     ,44311    ,"**",1
"2023-11","2023/11/03",60   ,"060-10144","82686     ",31115  ,"X06031115 ","0604046043","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",4      ,0      ,0      ,24     ,24     ,41916    ,"**",1
"2023-11","2023/11/03",60   ,"060-10145","82687     ",31113  ,"X06031113 ","0604046045","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",2      ,0      ,0      ,24     ,24     ,39629    ,"**",1
"2023-11","2023/11/03",60   ,"060-10146","82688     ",31114  ,"X06031114 ","0604046044","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",2      ,0      ,0      ,23     ,23     ,41723    ,"**",1
"2023-11","2023/11/03",60   ,"060-10147","82689     ",31120  ,"X06031120 ","0604046047","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,24     ,24     ,41808    ,"**",1
"2023-11","2023/11/03",60   ,"060-10148","82690     ",31119  ,"X06031119 ","0604046046","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",12     ,0      ,0      ,24     ,24     ,43400    ,"**",1
"2023-11","2023/11/04",60   ,"060-10149","82691     ",31122  ,"X06031122 ","0604046048","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",8      ,0      ,0      ,24     ,24     ,42255    ,"**",1
"2023-11","2023/11/04",60   ,"060-10150","82692     ",31121  ,"X06031121 ","0604046049","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",7      ,0      ,0      ,24     ,24     ,43316    ,"**",1
"2023-11","2023/11/04",60   ,"060-10151","82693     ",31124  ,"X06031124 ","0604046050","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,24     ,24     ,43446    ,"**",1
"2023-11","2023/11/04",60   ,"060-10152","82694     ",31123  ,"X06031123 ","0604046051","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",8      ,0      ,0      ,21     ,21     ,36815    ,"**",1
"2023-11","2023/11/04",60   ,"060-10153","82695     ",31126  ,"X06031126 ","0604046052","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",9      ,0      ,0      ,22     ,22     ,42975    ,"**",1
"2023-11","2023/11/04",60   ,"060-10154","82696     ",31125  ,"X06031125 ","0604046053","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,23     ,23     ,42477    ,"**",1
"2023-11","2023/11/04",60   ,"060-10155","82697     ",31127  ,"X06031127 ","0604046054","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",3      ,0      ,0      ,24     ,24     ,38636    ,"**",1
"2023-11","2023/11/04",60   ,"060-10156","82698     ",31130  ,"X06031130 ","0604046055","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,18     ,18     ,37756    ,"**",1
"2023-11","2023/11/04",60   ,"060-10157","82699     ",31135  ,"X06031135 ","0604046057","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",16     ,0      ,0      ,24     ,24     ,37636    ,"**",1
"2023-11","2023/11/04",60   ,"060-10158","82700     ",31134  ,"X06031134 ","0604046056","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",15     ,0      ,0      ,23     ,23     ,36248    ,"**",1
"2023-11","2023/11/04",60   ,"060-10159","82701     ",31133  ,"X06031133 ","0604046058","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,16     ,16     ,40064    ,"**",1
"2023-11","2023/11/04",60   ,"060-10160","82702     ",31132  ,"X06031132 ","0604046060","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",14     ,0      ,0      ,24     ,24     ,37364    ,"**",1
"2023-11","2023/11/04",60   ,"060-10161","82703     ",31131  ,"X06031131 ","0604046059","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",15     ,0      ,0      ,24     ,24     ,36672    ,"**",1
"2023-11","2023/11/06",60   ,"060-10162","82704     ",31136  ,"X06031136 ","0604046063","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,13     ,13     ,33852    ,"**",1
"2023-11","2023/11/06",60   ,"060-10163","82705     ",31137  ,"X06031137 ","0604046061","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",9      ,0      ,0      ,23     ,23     ,35202    ,"**",1
"2023-11","2023/11/06",60   ,"060-10164","82706     ",31141  ,"X06031141 ","0604046064","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",21     ,0      ,0      ,24     ,24     ,37816    ,"**",1
"2023-11","2023/11/06",60   ,"060-10165","82707     ",31140  ,"X06031140 ","0604046062","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",6      ,0      ,0      ,24     ,24     ,34242    ,"**",1
"2023-11","2023/11/06",60   ,"060-10166","82708     ",31144  ,"X06031144 ","0604046065","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",6      ,0      ,0      ,24     ,24     ,37585    ,"**",1
"2023-11","2023/11/06",60   ,"060-10168","82710     ",31139  ,"X06031139 ","0604046068","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",4      ,0      ,0      ,24     ,24     ,37303    ,"**",1
"2023-11","2023/11/06",60   ,"060-10169","82711     ",31138  ,"X06031138 ","0604046067","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,16     ,16     ,40064    ,"**",1
"2023-11","2023/11/06",60   ,"060-10170","82712     ",31142  ,"X06031142 ","0604046069","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",4      ,0      ,0      ,24     ,24     ,33359    ,"**",1
"2023-11","2023/11/06",60   ,"060-10172","82714     ",31147  ,"X06031147 ","0604046071","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",18     ,0      ,0      ,22     ,22     ,34966    ,"**",1
"2023-11","2023/11/06",60   ,"060-10173","82715     ",31146  ,"X06031146 ","0604046072","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",13     ,0      ,0      ,23     ,23     ,36664    ,"**",1
"2023-11","2023/11/06",60   ,"060-10174","82716     ",31149  ,"X06031149 ","0604046073","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",8      ,0      ,0      ,23     ,23     ,38433    ,"**",1
"2023-11","2023/11/06",60   ,"060-10175","82717     ",31150  ,"X06031150 ","0604046075","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",10     ,0      ,0      ,20     ,20     ,44040    ,"**",1
"2023-11","2023/11/06",60   ,"060-10176","82718     ",31151  ,"X06031151 ","0604046076","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",4      ,0      ,0      ,23     ,23     ,36362    ,"**",1
"2023-11","2023/11/06",60   ,"060-10177","82719     ",31145  ,"X06031145 ","0604046074","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",19     ,0      ,0      ,20     ,20     ,44040    ,"**",1
